13.775776 2.419013
13.789790 2.420822
13.803803 2.422630
13.817818 2.424439
13.831832 2.426248
13.845846 2.428056
13.859859 2.429865
13.873874 2.431674
13.887888 2.433482
13.901902 2.435291
13.915915 2.437099
13.929930 2.438908
13.943944 2.440717
13.957958 2.442525
13.971972 2.444334
13.985986 2.446142
14.000000 2.447951
